"","precinct","X","Y","black","blackpct","white","whitepct","black_edudiff","black_edudiff_se","white_edudiff","white_edudiff_se","edu_dif","pop18","coef_linquad_white","coef_quad_white","coef_lin_white","sig_linquad_white","sig_quad_white","sig_lin_white","fscore_white","fscore_sig_white","coef_linquad_black","coef_quad_black","coef_lin_black","sig_linquad_black","sig_quad_black","sig_lin_black","fscore_black","fscore_sig_black","coef_all_lin","coef_all_linquad","sig_all_lin","sig_all_linquad"
"685","9002375A",-118.405159472299,34.0277661925208,152,0.123076923076923,786,0.636437246963563,0.074483848760515,6.17373116675415,0.034973946196479,11.982940083148,0.038121392664308,1235,-0.0302925532452891,0.0063023462985356,-0.0134478025341186,8.62991163422506e-07,0.00475765572171374,6.80287129560512e-20,46.9276856288566,1.48155301012695e-20,0.0172867473516917,-0.00656128523292761,-0.000282792635962584,0.000702522350217061,0.00037914208059205,0.823223740054167,6.36708368547419,0.00175906268517461,-0.0114212191079434,0.0440951447805962,0.00196917480328313,0.00780914245259426
"686","9002376A",-118.407741810256,34.0276539384615,187,0.101741022850925,1165,0.633841131664853,0.074704159718985,6.18720638619225,0.139821372008952,11.8694123899774,0.112737999463663,1838,-0.029528141674264,0.00602896789753349,-0.0133812105270819,1.38162555978961e-06,0.00645191413376969,7.1364543795591e-20,46.5873948499105,2.04493800229366e-20,0.0175516044687446,-0.00659087977850079,-0.000201178968070436,0.000557070227364389,0.000314647271208433,0.873296347967478,6.53057233427228,0.00149562352439567,-0.0109444703559377,0.0454254734256756,0.00195887326156443,0.00774531146109115
"687","9002407A",-118.412545857322,33.9930645419274,336,0.183306055646481,220,0.120021822149482,0.066180941211784,6.37369447230633,0.008785662350241,4.49166658591467,0.057641196013289,1833,0.00719102092641888,-0.00740119037622241,-0.0113079575800386,0.333715849545663,0.0103574845232152,9.01095792090448e-10,22.3386156842714,2.66526616864256e-10,0.0232061851551416,-0.0087071001154436,0.00098955094445019,0.000104039364133544,0.000127640120836975,0.497486602844198,7.6047880964362,0.000515471847356275,-0.00573957013942146,0.0638836230869283,0.0022114505450589,0.00880539693728681
"688","9002451A",-118.296387805714,34.0170401914286,878,0.435299950421418,18,0.00892414476946,0.067017025953919,7.67805500904607,0.027676729770482,3.97002309865332,0.075075820237111,2017,0.0118946862846059,-0.00729812519810429,-0.00793747108097239,0.140233616915892,0.0114566271010243,3.0353249301789e-05,11.9776199294398,6.84030905479575e-06,-0.0188031288493855,0.00551288352943063,-0.00592561993598435,0.000468814055551255,0.0127472462242016,4.82790481323284e-05,11.4350969745352,1.16798876694275e-05,-0.0350520762483592,-0.0679351605404156,0.00228137480101411,0.0083113223769514
"689","9002454A",-118.283901578616,34.0239358930818,778,0.510498687664042,13,0.008530183727034,0.081934660773352,7.59072694878357,0.006962283108934,3.88739988824372,0.102160950970339,1524,0.0120347600676567,-0.00685018623970349,-0.00727647577303827,0.109563103282874,0.00824618498472543,5.10685458930994e-05,11.7743048237898,8.35869171144933e-06,-0.0218153075054336,0.00642813129630001,-0.0061548629503286,1.47123442054434e-05,0.00119675818711813,9.64083425247612e-06,15.1729253282892,2.94802754814987e-07,-0.0326033377373563,-0.0619680421346551,0.00210770120986435,0.00745387334409599
"690","9002457A",-118.255291751852,34.0430935333333,471,0.221542803386642,27,0.012699905926623,0.069739096799426,6.03866966264314,0.026135294879755,3.95799830111176,0.053735849056604,2126,0.0139047523202359,-0.00637880663341273,-0.00634005107252824,0.0415408720738716,0.00228622229887484,8.03871017157272e-05,12.5185234383754,4.01378638184096e-06,-0.0227850616392562,0.00604508174185307,-0.00605166642220432,3.97228728409424e-07,0.000102057934525181,1.74283624987129e-06,19.1946330482894,5.72901921598445e-09,-0.0268414573566374,-0.0446812941335657,0.00182868767008302,0.00651588400648847
"691","9002459A",-118.314897844622,34.0113098705179,667,0.416094822208359,11,0.006862133499688,0.072135924143142,7.13515734931065,0.039359691134004,4.07987827566537,0.076530612244898,1603,0.00875475764818574,-0.00695468515447139,-0.00946888489924297,0.304818801764404,0.0281007173544117,2.37445530905089e-06,13.6512270107514,1.31584180783736e-06,-0.0088352963867985,0.00174098286140896,-0.00496504625069145,0.104321207509311,0.45877673511601,0.00102695092840279,5.68128226264958,0.00347529362639124,-0.0357342712379275,-0.0632065060064552,0.00247094844102036,0.0093293573970314
"692","9002460A",-118.319315043307,34.0044274448819,541,0.647904191616766,8,0.009580838323353,0.094183001615997,10.7770590277006,0.033736718156453,4.11276010431433,0.093040293040293,835,0.0156624843297762,-0.00967361713452843,-0.00898047653493694,0.0796863852345038,0.00455532076425161,2.64782225167296e-05,12.9494143883445,2.62558868539003e-06,-0.00500596163224511,0.000154871384939035,-0.00467439553015032,0.367938519884069,0.950431483588347,0.00290342486789994,4.44597338974664,0.0118645540159311,-0.0364413436228101,-0.0578510899232654,0.0026327927293087,0.010063550971527
"693","9002461A",-118.366335716667,34.0014652166667,507,0.641772151898734,6,0.007594936708861,0.105563447623493,10.1435689235109,0.016313521001062,4.05093645328962,0.113081881967447,790,0.000988040858485554,-0.0055012323319435,-0.0127348237384932,0.910649089177508,0.109304100843522,4.88735033448326e-10,20.8942690324723,1.0894597203793e-09,0.0148021148264952,-0.00718187087669842,-0.00129945924738309,0.0107411748647629,0.004010262648467,0.39926133622122,4.50809084868741,0.0111536693227621,-0.020220708460331,0.0207030599266944,0.00253053658900098,0.010433018659487
"694","9002462A",-118.338808938547,34.0012712793296,485,0.363295880149813,4,0.002996254681648,0.112589634408687,6.26876068625313,0.022262354383166,3.93324279413363,0.143696581196581,1335,0.0118153265279903,-0.00905532588296283,-0.0107576686233774,0.19120628877819,0.0101710735643094,7.60761306413193e-07,15.6720429555827,1.80589132914377e-07,0.00667142671333769,-0.00459824691381099,-0.00296534393251221,0.216761777870066,0.0622073327587697,0.060129268029393,3.51302308048381,0.0300267417716942,-0.0309836695616791,-0.0264713280285788,0.00269067472426305,0.0104895169711077
"695","9002463A",-118.260402026316,34.03516675,636,0.67515923566879,17,0.018046709129512,0.021025100619129,11.0568504080494,0.00823729069192,4.18128524485108,0.012380952380952,942,0.0159675273410578,-0.00722609679052849,-0.0060275270287955,0.0214208790074595,0.00111040061719354,0.000297946525380975,11.9426046640177,7.08057129114136e-06,-0.0230296121684555,0.0063682688282592,-0.00620686907161999,4.30424676441894e-07,0.000114865730734619,1.70030586955275e-06,19.1047801351381,6.25503241817481e-09,-0.0282658527773373,-0.0491756340954633,0.00189948276235627,0.00672342088728682
"696","9002464A",-118.295003052632,34.0002405789474,586,0.701796407185629,14,0.016766467065868,0.027578948134657,12.1643103816304,0.010293454395725,4.1167522452527,0.022421524663677,835,0.0291744750504173,-0.0132249265710194,-0.00470485815454037,0.00134317113388594,0.000127423558658549,0.0303591412769809,9.74196099365068,6.21680282881487e-05,-0.0186153443584223,0.00564659008500595,-0.00626037692965079,0.0018076678956715,0.0315931050684119,7.96620234724447e-05,10.1528517843932,4.14206198836106e-05,-0.0384608413852131,-0.0723315700550386,0.00260767671104894,0.00993998407908586
"697","9002465A",-118.260708066667,34.0370873939394,342,0.754966887417219,4,0.008830022075055,0.092937057537027,14.107941685829,0.01942685966485,4.12028829790755,0.089482350519708,453,0.0150918250801064,-0.00695571596843263,-0.00622217729537886,0.0285311318664665,0.00146155516090249,0.000164155947909372,12.2527199284973,5.21563241919206e-06,-0.022961644524612,0.00630978642496832,-0.00616868876298688,4.0544368779625e-07,0.000108825228158718,1.72878753603793e-06,19.14059373435,6.0398135441503e-09,-0.0280523741955462,-0.048539886976391,0.00188335874373497,0.00665029194414124
"698","9002466A",-118.295252137931,33.9943176551724,542,0.709424083769634,16,0.020942408376963,0.163352469467105,12.3546004296194,0.020955387602357,4.14305620007206,0.156666666666667,764,0.0348751209753917,-0.0151672865705427,-0.00307125515559957,0.000244592675258356,3.99820303545042e-05,0.177339784318638,9.40068782824198,8.71171106354651e-05,-0.0188750459080198,0.00586763460491123,-0.00634207449648538,0.00229101404944603,0.035678423571314,0.000102661939991835,9.80518414826744,5.84018670550711e-05,-0.0389792544558569,-0.0693176677421058,0.00273337465448252,0.0105616906959201
"699","9002471A",-118.297101289474,33.9904298157895,538,0.64975845410628,9,0.010869565217391,0.114079757827978,9.98746712770055,0.017165172610099,4.05058845114187,0.105562302647559,828,0.0384198784495161,-0.0164612256554885,-0.00202791323016459,9.10697879104638e-05,2.22336067749764e-05,0.389116361203383,9.4199242616822,8.54755931083182e-05,-0.0178591510709249,0.00553175045165906,-0.00627517972979887,0.00477810937311383,0.0576836320247154,0.000165692703341936,8.93969295246643,0.000137448501382248,-0.0391323751625107,-0.0650634856676591,0.00283070263947639,0.0110411438860321
"700","9002472A",-118.255914696203,34.0393706392405,665,0.62795089707271,16,0.015108593012276,0.061400051059015,9.24135748294152,0.011615756674616,4.26309133340901,0.05078125,1059,0.0155324794843747,-0.00691375733254598,-0.00604910109243009,0.0235696422200745,0.00121403366268714,0.000212606761118344,12.17989219109,5.6037712879271e-06,-0.0229511585768885,0.00619176736055488,-0.00613839771875465,3.33348143996262e-07,9.45810213287146e-05,1.53248065648451e-06,19.3945928510085,4.71190746854356e-09,-0.0272842478450725,-0.0458490742618995,0.00185605623542724,0.00660279731607587
"701","9002474A",-118.257439383562,34.0368672191781,514,0.656449553001277,16,0.020434227330779,0.094433113081724,9.5260649431945,0.043647463384381,4.1895326062483,0.081931980996908,783,0.0161996411152899,-0.00718433279190911,-0.0059383016236527,0.0189349940796605,0.00096820857666641,0.000325101807705041,11.988453513068,6.76763934081723e-06,-0.0230305030332677,0.00629277731221876,-0.00618553108834546,3.52856846143413e-07,9.99791406346417e-05,1.53956626165488e-06,19.3364220348401,4.98756295579914e-09,-0.0277287639562354,-0.0473008528708763,0.00187864499437231,0.006674241944991
"702","9002475B",-118.208466291815,33.9993365338078,494,0.51890756302521,13,0.013655462184874,0.105896028372799,7.62974208854945,0.035816742644575,4.30679081823519,0.112403100775194,952,0.0278603982376925,-0.00802238704051456,0.00268502736392805,0.00154888743256487,0.00344725134446741,0.142467046649733,5.3707808598253,0.00473102852583345,-0.0162071028612218,0.00381673753806713,-0.00522859330334158,0.00685210706252221,0.0600351719755355,0.000103096936560384,9.35800145090282,9.08733129979669e-05,-0.0180533209164898,0.0207100255406217,0.00198222523411724,0.0085621298274179
"703","9002477A",-118.200830578704,34.0001398101852,549,0.771067415730337,9,0.012640449438202,0.029011239003275,13.7102589521854,0.021771871555392,4.41221634512701,0.028853754940711,712,0.0268339273285537,-0.00744918340034031,0.00282704448742501,0.00215060178801308,0.00501129919310112,0.11743433969337,5.18006631565959,0.00571824510939474,-0.0135474641122377,0.00288230206097176,-0.00500767220481235,0.0227509944103282,0.140631220688036,0.000163634926723686,8.22814356040288,0.000277986124478221,-0.0168460651855927,0.0278419292923134,0.0019411657221625,0.00836104544819345
"704","9002480A",-118.280138216216,33.9786483153153,642,0.544529262086514,22,0.018659881255301,0.096092007691375,8.72283373415454,0.010500623538921,4.09408485417365,0.104454173408204,1179,0.0384311475861173,-0.0139767672081286,0.00451798446282491,0.000291874610654352,0.00102800512748754,0.0601083650471873,7.18719526349609,0.000779783022188638,-0.0239281604902024,0.00821060956216448,-0.00645400368636991,0.000558334803797862,0.00934918097344953,0.000118757725610145,10.8521795260885,2.07619595438431e-05,-0.0337730029715322,-0.0514371490144251,0.00284214427149376,0.0115888868984396
"705","9002481A",-118.216453286432,34.0030153567839,626,0.608949416342412,14,0.013618677042802,0.108535584947668,8.60721177615244,0.006332401157816,4.22406860875321,0.099266204647371,1028,0.0299401509058148,-0.00915013837090187,0.00166314663055889,0.000598581763087639,0.000912646195885065,0.36532622582041,5.93064309440105,0.00271295098667099,-0.0198609006739591,0.00508141573742482,-0.00555941411838903,0.000841255866225028,0.0134751666047417,4.21711311085457e-05,11.515301342079,1.07913982194614e-05,-0.0201990128673742,0.00635611546630378,0.00200915085336978,0.00872390596772373
"706","9002482A",-118.295988714286,33.9779665714286,529,0.724657534246575,15,0.020547945205479,0.095471746041183,12.231060048187,0.03081170427066,4.11453394667545,0.090561224489796,730,0.04578836681822,-0.0180930322415936,0.00341049830027005,2.68242694966307e-05,6.3988203214034e-05,0.18137142295086,8.93305579724433,0.000138354095902548,-0.0166738961684524,0.0052936764097667,-0.00605275369449891,0.0144714005501258,0.107028340627629,0.000506090961423032,7.37623615253305,0.000646521342705449,-0.0365034653690108,-0.0462531771975925,0.00305477041873961,0.0124203272545471
"707","9002484A",-118.288481846154,33.9781461538462,591,0.765544041450777,19,0.024611398963731,0.028016225150966,13.7666548172461,0.039606769246716,4.07701128845703,0.028624933119315,772,0.0422491213072441,-0.0160559335727265,0.00406052300845244,9.01368860793963e-05,0.000274902214704677,0.102133016454241,7.99252562408914,0.00035104928516111,-0.0201693859260764,0.00673811580767513,-0.00628347462060743,0.00342963067557378,0.0374287841466151,0.00024488567703462,8.93689666208698,0.000137829310407623,-0.0354980550661115,-0.0505813955896367,0.00296051927548779,0.0120404464457958
"708","9002485A",-118.287971459459,33.9726262837838,712,0.626760563380282,16,0.014084507042254,0.121644985122968,8.86168420408943,0.017322834841326,3.96158626240814,0.104862782859894,1136,0.040404122250167,-0.0143849316383718,0.00671148562147956,0.000353192572390958,0.00222098414080452,0.00832905409886471,8.19959698990377,0.000285956639290048,-0.0194677132561594,0.00659216082638563,-0.00604639998541227,0.00614978524189036,0.0513509193352501,0.000487787275171643,8.01620202806504,0.000342912266757195,-0.0331418864620109,-0.0420478257009998,0.00302806837292773,0.0125864305306016
"709","9002489A",-118.281490396226,33.9916486855346,548,0.913333333333333,8,0.013333333333333,0.060643232812773,22.4102986427689,0.034324800378766,4.08128373851793,0.057295915592538,600,0.0364099337225364,-0.0146003138977594,-0.000473388412952694,0.000135748174672113,7.02402522148971e-05,0.832774300947663,7.96450435098337,0.000360929684365362,-0.0231864716799944,0.00754458632297167,-0.00662803226370473,0.000256925442078711,0.00691817226129371,3.84531996309117e-05,12.2069367656403,5.45637035050321e-06,-0.0364761366915708,-0.065405679243744,0.00265095695750418,0.0103696507636794
"710","9002490A",-118.288014898734,33.9680937974684,668,0.563713080168776,20,0.016877637130802,0.086625784246952,8.63417121756865,0.022314252954236,3.98121963622931,0.090302757793765,1185,0.0370094958810107,-0.0121051068827303,0.00895194563079621,0.00163806382574073,0.0143441250807727,0.000536339385946344,9.03766226842944,0.000124751223298864,-0.0179944310671958,0.00607050389123126,-0.00574494655614229,0.0133123071851549,0.0824571026630753,0.00101084055518772,6.93915711448688,0.000997225602071897,-0.0307660410286392,-0.0347585905754924,0.00307626010625831,0.0130578855429304
"711","9002491A",-118.286512242424,33.9658722424242,709,0.428398791540785,24,0.014501510574018,0.023657203967533,7.75728872602254,0.01316034852223,3.84438554610705,-0.013688066319645,1655,0.0334026413505659,-0.0100504626171309,0.0100995665746391,0.00504796399802035,0.0449765059403394,9.36914572240448e-05,9.69369502302792,6.52060688425196e-05,-0.0178287400554614,0.00603686818349278,-0.00560960204039689,0.0153221462955436,0.0870224355318065,0.00131191139175077,6.65235647436801,0.00132539587247591,-0.0292400441096097,-0.0323817443672443,0.00307293081731611,0.0131821568938128
"712","9002492A",-118.261228814672,34.023647,731,0.888213851761847,16,0.019441069258809,0.104318824216594,24.6188214200942,0.033316738775658,4.23903773708985,0.1,823,0.0206850557112335,-0.00876990220911407,-0.00488254601288957,0.00484433178749344,0.000337591524497522,0.00580851707876365,10.2926624825551,3.60770201919156e-05,-0.0238609585740723,0.00689853189409713,-0.00642873613280982,6.89647717412269e-07,0.000154570291660928,1.92713653477213e-06,18.695631921526,9.33241992829920e-09,-0.0298490336710416,-0.0541112428503838,0.00201877765334954,0.00728842005862801
"713","9002494A",-118.289176735294,33.9574061509804,412,0.489892984542212,23,0.027348394768133,0.088655516989896,8.64442673479978,0.033941881552402,4.05922953023597,0.083119383825417,841,0.0227391569168982,-0.00372315622404685,0.0142221744361369,0.0725094465618385,0.491441141980774,7.69064018408633e-08,14.8031178721894,4.23945351821702e-07,-0.0124292503904022,0.00386092069657976,-0.00474238775450256,0.101045275644813,0.296932545784772,0.00723361973914804,4.16036727270938,0.0157635404827166,-0.0238050940949612,-0.0196925410638514,0.00314546943634673,0.0140677603652901
"714","9002496A",-118.292006258929,33.9894905,603,0.556273062730627,11,0.010147601476015,0.077525443100452,9.22662289668307,0.029604550736545,3.74275863488675,0.096748257995355,1084,0.0388623927077511,-0.0161755447697193,-0.00101137711932806,7.91608128325166e-05,3.0800608264166e-05,0.665760930966587,8.82598422396761,0.000153816948399517,-0.020009510195125,0.00641318195207964,-0.00644226210467888,0.00181001629172265,0.0284387822385992,0.000103340332004548,9.99568620100914,4.8379401220522e-05,-0.038469148446084,-0.0654163073924635,0.00280142149478513,0.0109731537956172
"715","9002497A",-118.312665415441,33.9614122040441,628,0.820915032679739,20,0.026143790849673,0.18543240128569,19.4787503435382,0.037339300334506,4.18410863532673,0.171714843329799,765,0.0548493752138703,-0.0201216181815415,0.0114355523632689,2.99071452104886e-05,0.000702976522294091,6.9326806283412e-05,13.7666493235887,1.17458559256e-06,-0.00398586067224759,-3.83439388254503e-05,-0.00405637476414786,0.59212620193203,0.992192320273185,0.0283257835710964,2.40684980707507,0.0904105932054651,-0.025148987517693,0.0152106153382284,0.00336071329021797,0.0149866720215865
"716","9002499A",-118.301457356295,33.9635793159145,568,0.88062015503876,22,0.034108527131783,0.099330032186602,21.6001120080037,0.027573768104041,3.8944612923421,0.097699663995865,645,0.0443388912456155,-0.0150907176305333,0.0108281870596535,0.000431696128518161,0.00636758670402782,8.71992594330934e-05,11.4964152573066,1.09943245697135e-05,-0.00985720313625227,0.00261812985730224,-0.0048821983417667,0.176939095850135,0.481741108718473,0.00693571155421625,3.90028017393875,0.0204205081685119,-0.0284328470634127,-0.0105705054567774,0.00327485377912815,0.0143500604392747
"717","9002500A",-118.305226978691,33.9548567153729,602,0.937694704049844,14,0.021806853582554,0.09951833377822,23.8748380127777,0.019383389600915,4.06947062266894,0.09585012688461,642,0.0350827889728685,-0.00890719660240799,0.0156217390326727,0.0101832252194835,0.144995966210441,2.930905521347e-08,16.5966407679996,7.29024807172306e-08,-0.00402346044629183,0.000128581641600754,-0.00378246636890148,0.600686526914628,0.974248157483684,0.038837276588436,2.13659292065744,0.11837841138796,-0.0209422031037047,0.00956526083898052,0.00331477596711459,0.0153378767143788
"718","9002501A",-118.304474848243,33.9676186533546,833,0.919426048565121,28,0.030905077262693,0.083558729212061,28.1660583443701,0.029754987879748,4.168581385314,0.079694939445906,906,0.0504284116208587,-0.0189509841012211,0.00825406329622309,3.34894117504666e-05,0.00036513072362451,0.00274755730319232,10.9063651252867,1.96805830788661e-05,-0.00965179597755331,0.0024271537605198,-0.00505637683586989,0.173985289636331,0.503204681066844,0.00515329175813492,4.14564360061472,0.0159961911876246,-0.031117669138469,-0.0135984892060795,0.00327402135740169,0.0140042925700531
"719","9002502A",-118.274956902098,34.0114515594406,451,0.893069306930693,13,0.025742574257426,0.012734804875032,20.4823877128601,0.015691112787461,4.17794392381056,0.008124299039856,505,0.0238914308004894,-0.0103991875054299,-0.00452163097590477,0.00303535532858017,0.000285260529559098,0.0195004086932254,9.36359639993985,9.03718965050079e-05,-0.0220559629033703,0.00661307707434598,-0.00643781077414063,3.5980943355833e-05,0.00233919346770404,9.29894313276961e-06,14.5803479016066,5.27700811935806e-07,-0.033734906165575,-0.0643397949553518,0.00225300682559255,0.00827198834355451
"720","9002503A",-118.303042961722,33.9561610167464,553,0.946917808219178,11,0.018835616438356,0.119350447847462,24.3688463002144,0.02217696940778,4.15249473499698,0.118121578795736,584,0.0348085223187269,-0.00903709860054945,0.0149521531682207,0.00957392012978636,0.130584976154183,9.00687788725131e-08,15.5702179660663,1.99573541103993e-07,-0.00575700920678337,0.000905734174115476,-0.00404937384949791,0.449456217317768,0.817259226240022,0.026281940131785,2.49837757555083,0.0825249975343736,-0.0223427197162911,0.00369797703870658,0.00330127872364058,0.0151233225007116
"721","9002504A",-118.312476565035,33.9451633608392,669,0.851145038167939,13,0.016539440203562,0.022176895870045,21.4914221464876,0.027829495979508,4.04972383856004,0.021136534877265,786,0.0256854404338317,-0.00259430209495243,0.0200527034320653,0.0733215811547231,0.688755080621427,9.25520259342366e-13,25.9654705616108,7.84905085961446e-12,0.00560691659668775,-0.00413153939716399,-0.0021157900272414,0.481215495878428,0.318723363679686,0.250404936813292,1.15836304292492,0.314251472000693,-0.0111300226532519,0.0302668003999041,0.00326466430199854,0.0156295099139578
"722","9002505A",-118.322970657807,33.9609517774086,571,0.85096870342772,11,0.016393442622951,0.076388991049454,18.8751855613333,0.030936600164942,4.41194513880532,0.07380073800738,671,0.0665133599873906,-0.026366801265741,0.0106934798250299,4.71620139210477e-07,1.42509533822005e-05,0.000275722911992832,16.1873412467364,1.08913691149517e-07,0.00281735153677678,-0.00328995592536229,-0.00314367994186351,0.705063283117386,0.407991011097942,0.0936465411178677,1.74910476208298,0.17424748970902,-0.0217611745774724,0.036025131455999,0.00336628291448969,0.0147525904162894
"723","9002507A",-118.31627772205,33.9465997981366,650,0.910364145658263,19,0.026610644257703,0.022960146267611,25.1635253576493,0.010987019821288,4.11584264479453,0.020283723245396,714,0.0339071393876023,-0.006776653322954,0.0193825210169024,0.0195137627894006,0.30737994720232,1.01825724329808e-11,23.9984891987713,5.30022637855976e-11,0.0067687751014498,-0.00475563461993071,-0.00202063381494738,0.395792877097631,0.25691663520154,0.276282586058511,1.23621836016707,0.290745841940352,-0.0113880691228473,0.0377427484517015,0.00328477757875136,0.0156214622562541
"724","9002509A",-118.369759118644,33.9453882033898,524,0.697736351531292,2,0.002663115845539,0.022404811599208,11.364317439868,0.038420428529098,4.25211470523443,0.017052190036171,751,0.0880007575995992,-0.0361067101402688,0.0108630929596278,6.76554608612058e-13,1.03218589667963e-10,5.38719433560174e-05,29.5467721739284,2.45146758141566e-13,0.0228320164574464,-0.00987158470000665,0.00189343638303345,0.00525680969825873,0.00851207437169032,0.317230204161462,3.9716697775216,0.0190198739575368,0.00269333040216609,0.079823643744511,0.00284445993799009,0.0119909129055671
"725","9002510A",-118.259603423313,34.0169416932515,422,0.837301587301587,10,0.01984126984127,0.167278574048366,17.0184435881267,0.024395857948,4.06149016583265,0.155514939605849,504,0.0240774726990678,-0.00975773921619947,-0.00381575522397543,0.0016478164962387,0.000175037639215304,0.0374769726065271,9.25746385942934,0.00010037343618649,-0.0246897171892143,0.00729888492185335,-0.00653882000217941,9.21133393583934e-07,0.000171874479993614,2.27587344679445e-06,18.4302912353778,1.20984172119985e-08,-0.0302980492362053,-0.0551467926488913,0.00209097346701323,0.00771984506232567
"726","9002511A",-118.28958345045,33.9338324594595,516,0.791411042944785,29,0.044478527607362,0.113153059851013,15.657103144178,0.021371906203007,4.06844410070104,0.096635250970191,652,-0.00171223195883434,0.00976547329379739,0.0218557079942823,0.888983752429787,0.0500219039101491,1.25129293755354e-18,41.7247339630363,2.07312319657613e-18,0.000794402514555415,-0.00138147459051595,-0.00207582861647763,0.914748634839891,0.691081838930544,0.223026139589971,0.821559700770314,0.439922580213022,-0.00654154750304968,-0.00130539159321079,0.0029763433408785,0.0139515706887568
"727","9002512A",-118.287974480519,33.9298751688312,695,0.547675334909377,19,0.014972419227738,0.106700925760199,9.15747432445456,0.049482748414906,3.93159840008328,0.116348055372446,1269,-0.00186957179887053,0.00976687134433599,0.022187044086308,0.875111455331183,0.0391290786383127,3.82260411906336e-20,45.5684901464569,5.37133749025344e-20,0.00241348843256115,-0.0019453767548915,-0.00170545609278087,0.738711084158842,0.558445028008215,0.30872345617499,0.689446723244254,0.501996186035052,-0.00427589418739056,0.000877897977167454,0.00290654441601491,0.0135410842073837
"728","9002513A",-118.289194427371,33.9214400208247,657,0.585561497326203,45,0.040106951871658,0.032383365680945,9.48087173133966,0.022850886976844,4.27890055471323,0.016687278423613,1122,0.00177736289897661,0.00820539642103386,0.0226471765718013,0.876789762677731,0.0634618902184239,5.4819629782647e-23,51.9923949949924,1.24145442803638e-22,0.00672808869697395,-0.00345127583560914,-0.00081066226415886,0.336300351738375,0.267890455918574,0.619802141297864,0.737302817752219,0.478557899152883,0.000515421539034347,0.0117282935721946,0.0027887719023711,0.0129417224550706
"729","9002514A",-118.279873135484,33.969119883871,547,0.495022624434389,19,0.017194570135747,0.094386428775818,6.91826753601268,0.04113481879808,4.13240314541142,0.079667198541144,1105,0.0321299140631089,-0.00986273634438939,0.00871962780329279,0.00487278014765636,0.0354759775612971,0.000463955431989574,8.37919249098953,0.000239369155994604,-0.0220796011689454,0.00770385965883371,-0.00598107140972248,0.00233628203936672,0.0223394995953533,0.000459168578405557,8.79169093178609,0.000159126451015216,-0.0298254525664508,-0.0394077168025313,0.00294748714225416,0.0124672982108488
"730","9002515A",-118.247408089231,34.0473848892308,798,0.496577473553205,21,0.0130678282514,0.0415057893086,7.72424392351414,0.027031541348114,3.98170921536891,0.033595377276087,1607,0.0141876123983659,-0.00618861864998104,-0.00617408224182483,0.0395654997649844,0.00242682500367978,9.77716787355222e-05,12.2754083724325,5.10030192534623e-06,-0.0225237085973035,0.00574858207698223,-0.00593468648941452,7.72644590501581e-07,0.000150482091023943,2.15080059189322e-06,18.61364111434,1.01117345245429e-08,-0.0257675357183302,-0.0410374314744037,0.00179620870267669,0.00656537352904481
"731","9002516A",-118.265158402299,33.9917054942529,727,0.526811594202899,39,0.028260869565217,0.031880743588765,8.67235096360064,0.024158426573123,3.89685477568859,0.022553782095767,1380,0.0338005479720179,-0.0125261904467293,0.00111227513063321,0.000295426352213606,0.000323796114150287,0.602973690047726,6.62700230991441,0.00135915840490338,-0.0261356805845611,0.00845085148792736,-0.00662138029161422,3.43811967826299e-05,0.0014073744360721,1.8932701602043e-05,14.3656778247471,6.51676669434334e-07,-0.0318690286564596,-0.0526234181220553,0.00247630465370762,0.00988311539316523
"732","9002520A",-118.359442414634,33.946184195122,601,0.539982030548068,14,0.012578616352201,0.047392984077453,8.03717305469184,0.010533273948821,4.15371074754582,0.018938241557651,1113,0.0889284321495537,-0.0362712140037006,0.0129511315137761,9.44072873937881e-12,2.40400438115634e-09,3.42630519934642e-06,29.0847510520367,3.83076438242005e-13,0.0215086303204143,-0.0100618807100398,0.00127223132230227,0.00824097275255483,0.0105484887047705,0.505668865513088,3.49964031799762,0.0304295835260101,0.000501332043230509,0.0728447282015013,0.00295081671749678,0.0121607328614461
"733","9002521A",-118.269856125587,33.956554130381,437,0.50057273768614,7,0.008018327605956,0.139579708562308,7.57690506001975,0.033284629549628,4.18714128749481,0.177147517216383,873,0.00851043191455904,0.00217300454336093,0.013789379886691,0.460970684852291,0.640017228636887,1.30201383103139e-08,16.4279498963278,8.60172695162111e-08,-0.0187841746545508,0.00638715547819515,-0.0050178808439,0.00967931513842664,0.0513775040620462,0.00251153982740587,6.48828171018535,0.00155972147491506,-0.0209897829611556,-0.0266577373986314,0.00285074420816419,0.0125766425859357
"734","9002523A",-118.259613447537,33.9582474186567,678,0.545016077170418,9,0.007234726688103,0.074157971051365,7.20359648955124,0.021504053363709,4.14805036016885,0.058684324793747,1244,0.00654551205243071,0.00245131989994003,0.0126927360083974,0.550497013703051,0.566296115674593,4.20897672253809e-08,15.3240308778631,2.54145295028421e-07,-0.018714452616745,0.00609345683066528,-0.00503103930749868,0.00765321330481936,0.0450971131120757,0.00169389849451151,6.96284421047397,0.000974071917363309,-0.0197701484016461,-0.0197230217624156,0.00268513576034766,0.0116897999556737
